0,1,2,3,4,5,6,7,label,level
1.9756452e-08,1.1063384e-07,2.2218659e-05,2.5827574e-06,0.99996424,2.1522968e-07,1.0316753e-05,2.4794173e-07,1.0,4.0
3.3382292e-09,9.369757e-10,1.1479169e-09,1.8236022e-11,2.8511147e-06,1.5445085e-09,0.0410899,0.95890725,1.0,7.0
5.1968793e-05,0.00012380401,0.00189486,0.0030363125,0.0018661955,0.99286264,9.492843e-05,6.937745e-05,1.0,5.0
1.09106615e-07,2.44068e-09,5.4725944e-09,7.547129e-10,5.716198e-06,1.2635116e-08,0.5100164,0.48997775,1.0,7.0
1.9681737e-11,5.6923655e-10,7.501983e-09,1.9736744e-10,1.0760725e-05,1.3510867e-09,0.9999876,1.7198647e-06,1.0,6.0
1.1656477e-09,1.4726646e-10,3.165984e-10,1.2390977e-11,5.8801606e-07,4.4699672e-10,0.036010224,0.9639892,1.0,7.0
0.98199135,2.0449255e-05,0.0152768735,0.0022219315,6.094351e-07,0.00045151784,4.8323686e-06,3.2394495e-05,1.0,0.0
0.9990262,3.9136544e-06,1.2173304e-06,0.0009631176,3.974499e-07,3.262872e-06,7.636752e-08,1.8645832e-06,1.0,0.0
1.0028614e-05,1.493195e-07,0.9990362,0.0009386435,5.266631e-08,1.4904749e-05,6.9206734e-09,2.2526292e-08,1.0,2.0
7.4305186e-05,0.003377172,0.9965233,7.2558682e-06,1.1164149e-06,1.6425402e-05,2.7576197e-08,3.3978634e-07,1.0,2.0
1.05509436e-07,4.6058314e-05,2.5126728e-05,3.5698184e-07,0.99989235,2.3743816e-05,1.1438665e-05,8.3695477e-07,1.0,4.0
2.3701689e-06,0.99994147,4.188467e-05,2.9701866e-07,1.0619494e-05,2.9789196e-06,3.6450538e-07,4.107809e-08,1.0,1.0
1.2818738e-09,1.0500688e-10,1.7879666e-09,4.4762066e-11,2.956952e-06,1.226656e-09,0.9998229,0.00017416361,1.0,6.0
1.3909868e-10,6.51356e-10,2.4997025e-11,1.6356647e-12,5.9747576e-06,8.580121e-11,0.9999938,2.0170557e-07,1.0,6.0
5.4067295e-06,0.99967265,0.00026714662,1.5345124e-06,2.1315293e-05,3.0921547e-05,9.405457e-07,3.6742676e-08,1.0,1.0
0.9978091,8.647275e-05,2.5194298e-05,0.0009580611,7.648274e-06,0.0010817896,5.8408164e-06,2.5942392e-05,1.0,0.0
5.52063e-08,1.163295e-15,8.3647295e-10,1.0,7.729727e-13,2.2353913e-12,5.992343e-13,5.072986e-12,1.0,3.0
1.864727e-05,0.999178,6.9709195e-08,4.5294564e-07,0.00034535586,0.00045640834,8.0117997e-07,2.5756407e-07,1.0,1.0
0.0005540046,9.694751e-07,0.027415035,0.00031360798,2.7601923e-06,0.97170323,3.0171695e-06,7.3953556e-06,1.0,5.0
4.801481e-06,0.9999664,1.4818263e-05,4.033576e-09,1.4878444e-07,1.3838641e-05,5.478244e-09,1.9937517e-08,1.0,1.0
1.1292852e-05,4.996825e-05,4.9139526e-06,0.00043609797,1.7913655e-07,0.9994972,4.7400956e-08,3.36282e-07,1.0,5.0
2.7702557e-10,2.1020408e-09,6.875104e-08,1.4690005e-10,0.00017729995,1.6826617e-08,0.99975306,6.946192e-05,1.0,6.0
3.5923478e-09,7.7144946e-10,1.4237924e-09,1.8298967e-11,4.3514924e-06,7.825599e-10,0.095403686,0.904592,1.0,7.0
5.4380257e-07,1.9812798e-07,7.401857e-06,4.4682016e-05,2.088604e-06,0.999944,3.8845957e-07,6.3933567e-07,1.0,5.0
0.050389864,0.9437871,3.860889e-06,7.8797336e-07,8.787096e-06,0.0058059283,4.9244363e-07,3.214672e-06,1.0,0.0
0.9975126,0.00015692342,0.0001328325,0.0020782987,3.071425e-05,3.2735337e-05,2.8605673e-06,5.3004725e-05,1.0,0.0
4.73787e-10,5.534833e-10,3.0623337e-09,2.8338951e-11,1.0368212e-06,8.1892375e-11,0.017551571,0.9824473,1.0,7.0
1.7597825e-06,0.0016281375,0.9886156,0.009608821,0.0001407877,2.4869082e-06,1.1158412e-06,1.2962786e-06,1.0,2.0
5.9593877e-09,3.884606e-09,1.3509743e-08,4.0510384e-10,4.1260128e-06,6.4841226e-09,0.10156552,0.89843035,1.0,7.0
3.7729926e-09,2.2303762e-10,3.1342495e-10,1.2473533e-10,6.9501e-07,5.808496e-10,0.17567381,0.82432556,1.0,7.0
0.9997404,9.9319595e-06,5.618157e-07,0.00012971218,2.4261656e-08,0.00011452737,1.7936479e-07,4.705353e-06,1.0,0.0
2.374179e-07,1.0561329e-07,0.9999988,6.651327e-07,4.3832202e-08,1.8288263e-08,4.8380366e-10,1.0269567e-09,1.0,2.0
7.129109e-08,7.1967993e-06,0.999814,0.00012683337,5.1070558e-05,8.547816e-07,1.7073251e-08,6.83131e-09,1.0,2.0
1.8046142e-08,1.3059033e-06,5.1576303e-09,3.62412e-10,1.1199492e-05,1.47791e-07,0.9999808,6.51971e-06,1.0,6.0
2.1985246e-08,3.8794425e-09,2.4352291e-09,1.1191898e-10,6.5514814e-06,1.105028e-08,0.10472334,0.89527017,1.0,7.0
3.0051085e-06,1.1695936e-05,2.6230868e-05,0.004273537,0.00014446805,0.9955342,4.2796382e-06,2.5639301e-06,1.0,5.0
3.5249443e-05,2.3676577e-05,5.131684e-05,0.999887,1.195936e-07,5.3895754e-08,2.5635492e-07,2.3660289e-06,1.0,3.0
0.9993987,1.4816829e-05,4.734858e-06,1.0071366e-05,3.0426292e-05,0.0004832847,6.1433584e-06,5.189902e-05,1.0,0.0
0.96739334,7.728948e-06,0.0012432893,0.011384729,0.00082279806,0.018485967,7.385638e-05,0.0005883046,1.0,0.0
2.9338184e-05,0.9988506,0.0011139349,3.6759778e-07,4.351646e-06,7.6631494e-07,1.02565146e-07,5.730278e-07,1.0,1.0
3.6900974e-10,5.2792288e-11,1.3328703e-10,3.3488514e-12,3.0993283e-07,1.08076326e-10,0.00929675,0.99070287,1.0,7.0
2.5067678e-10,5.994479e-11,3.1840522e-10,1.6749864e-11,4.2572464e-07,8.804602e-11,0.007930581,0.992069,1.0,7.0
0.9999813,2.681656e-07,3.077877e-06,3.4393322e-06,1.1798915e-08,1.1662706e-05,1.5174805e-08,2.895011e-07,1.0,0.0
2.8955408e-06,3.7597674e-05,0.9994773,0.00047926934,6.611869e-07,2.1878711e-06,1.0856424e-08,3.6212764e-08,1.0,2.0
5.154504e-06,1.7631462e-06,0.98628426,0.013629958,2.0578374e-05,5.6282643e-05,5.180112e-07,1.4592079e-06,1.0,2.0
1.3187202e-09,1.37467815e-08,1.1230758e-08,2.7564537e-10,1.19253555e-05,1.3846507e-09,0.99997115,1.6874124e-05,1.0,6.0
0.99734807,2.0305868e-06,0.002324665,8.200222e-05,1.9218342e-07,0.00024174948,8.6110724e-08,1.2214717e-06,1.0,0.0
1.1281321e-08,4.004283e-09,2.7303335e-10,3.317308e-08,5.1473837e-08,1.0,5.2461613e-09,2.70007e-09,1.0,5.0
4.8459573e-11,1.8951542e-11,7.137097e-11,2.3274932e-12,1.6756289e-07,3.4530722e-11,0.0067796097,0.9932202,1.0,7.0
2.122504e-05,1.7444829e-07,7.5655753e-06,9.2549395e-05,3.9151477e-08,0.9998783,3.5257386e-08,1.4805798e-07,1.0,5.0
2.1291107e-09,1.0978968e-06,0.99992025,2.285702e-05,5.5559965e-05,2.4626783e-07,6.7927184e-09,7.475013e-09,1.0,2.0
1.1049614e-08,1.6028238e-05,0.99997437,9.236382e-06,3.21958e-07,6.7740174e-08,5.659423e-10,2.7244076e-09,1.0,2.0
0.98106307,0.014617265,0.0006936241,5.0358767e-07,0.0020340558,0.0014550894,4.0259823e-05,9.627023e-05,1.0,0.0
5.9031486e-09,6.6296617e-09,6.6103425e-09,5.051759e-11,1.7920134e-05,4.577401e-09,0.28614074,0.7138413,1.0,7.0
0.0009260379,0.12510453,0.09206928,0.0005441166,0.00027874965,0.7810596,2.1079218e-06,1.547992e-05,1.0,5.0
0.93764865,0.010020656,0.00011036878,0.04991876,0.0010713175,0.00035848282,0.00011362266,0.0007581829,1.0,0.0
2.0827672e-06,1.959235e-05,1.0492711e-07,2.4824962e-05,3.1345502e-05,0.99992156,4.3472542e-07,1.541688e-08,1.0,5.0
6.1108394e-09,4.3103756e-09,6.453757e-08,1.1850883e-08,6.8309765e-07,6.413508e-08,0.9999987,4.2721607e-07,1.0,6.0
7.1663166e-08,8.849727e-06,0.9994368,0.0005506063,3.3782078e-06,2.7614087e-07,9.686686e-09,4.4864144e-08,1.0,2.0
2.9691851e-09,6.6685696e-10,3.2494119e-10,3.0682217e-12,2.4456529e-07,7.464303e-09,0.99999523,4.5359484e-06,1.0,6.0
0.0016804674,0.00014602249,0.9977071,0.00042363442,2.1762506e-05,1.4834697e-05,1.9588942e-06,4.1797316e-06,1.0,2.0
9.303857e-06,3.8588468e-07,0.99998915,7.608799e-07,9.883995e-08,3.7434555e-07,4.101129e-09,1.7987734e-08,1.0,2.0
3.3103905e-08,2.0425497e-10,8.1799056e-10,3.178945e-10,2.3949206e-06,2.8265075e-07,0.99999726,1.6414737e-07,1.0,6.0
2.2513948e-09,3.8950736e-09,7.758156e-08,1.0902584e-08,0.00013882706,3.242479e-07,0.9998596,1.1773192e-06,1.0,6.0
9.703178e-05,0.081460685,0.9040296,0.004977816,7.3564916e-06,0.009425815,4.3347887e-07,1.1832071e-06,1.0,2.0
0.9999095,3.5323797e-07,1.0494957e-05,6.948009e-05,9.4969727e-07,2.0188959e-06,4.9268095e-07,6.667051e-06,1.0,0.0
9.547671e-07,0.99999416,4.1515414e-06,1.1970049e-08,6.532223e-07,4.1080803e-08,5.8727436e-09,1.3604314e-08,1.0,1.0
1.5127338e-07,5.7580943e-05,0.9987103,6.5702465e-05,0.0011662584,7.556192e-09,1.7871296e-08,4.078743e-08,1.0,2.0
0.9993345,6.15901e-09,6.40088e-06,4.3975324e-06,2.514319e-07,0.0006524457,8.5577796e-08,1.8842743e-06,1.0,0.0
0.0002926474,5.172052e-06,3.7770085e-05,0.0002947717,2.5694668e-05,0.9993376,1.3413678e-06,4.9641803e-06,1.0,5.0
1.0604465e-06,0.99912983,0.00011604352,5.6583462e-09,0.0007500283,2.4806525e-06,3.574455e-07,2.4178615e-07,1.0,1.0
1.241304e-10,1.3691917e-11,4.5618887e-11,2.3272786e-12,7.684896e-08,3.1607897e-11,0.0029213552,0.99707854,1.0,7.0
1.8199164e-06,1.9960106e-07,0.9999901,4.081591e-06,3.0521232e-06,7.3669685e-07,9.244232e-09,2.451816e-08,1.0,2.0
7.048411e-06,0.001183827,0.9987675,4.3102736e-07,3.9485534e-05,1.5045395e-06,4.1902915e-08,1.5064829e-07,1.0,2.0
2.469108e-08,3.4919503e-06,0.00025216545,2.4811179e-08,0.9995566,1.4116823e-07,0.00018714572,4.0598854e-07,1.0,4.0
4.4265103e-06,1.0087058e-07,3.239264e-06,0.9999914,1.559251e-07,1.1092971e-07,1.4272402e-07,4.6955975e-07,1.0,3.0
1.2757191e-07,1.540911e-07,2.9783712e-06,5.0090502e-08,4.760197e-09,0.99999666,1.0559186e-08,1.7041167e-08,1.0,5.0
1.4769747e-06,1.8508e-08,0.9999968,1.5330905e-06,3.0842095e-08,1.3033043e-07,1.6386557e-11,5.0619313e-12,1.0,2.0
5.526635e-06,0.9998578,1.4170053e-06,5.302866e-05,7.130697e-05,1.0391645e-05,3.023361e-07,2.530762e-07,1.0,1.0
0.0036123767,8.9776314e-08,0.001140674,6.7049084e-05,4.0518494e-06,0.9951746,1.1101104e-06,5.9029333e-08,1.0,5.0
1.8912212e-07,0.98808783,0.000965086,0.00018459908,0.010666688,9.458281e-05,5.874348e-07,3.3674365e-07,1.0,1.0
0.98449683,0.00032101854,3.68984e-06,0.00031028665,0.0005700205,0.014217953,1.1319126e-05,6.89001e-05,1.0,0.0
0.9999721,5.852668e-08,1.7729491e-05,7.96211e-08,2.644721e-07,9.892229e-06,1.9980495e-08,1.0367484e-08,1.0,0.0
1.6653148e-05,0.0001073903,1.810111e-05,7.550232e-07,0.9998505,6.025729e-08,4.83417e-06,1.603895e-06,1.0,4.0
2.6525817e-05,1.9169736e-06,0.00040841143,0.00019819883,4.1235485e-06,0.999358,6.399032e-07,2.0948225e-06,1.0,5.0
2.344862e-07,1.5441583e-07,2.7696814e-07,4.889727e-07,0.0009803094,0.99901533,2.664983e-06,4.7930666e-07,1.0,5.0
5.692658e-08,1.8860602e-09,1.7503135e-08,4.1747574e-11,1.2177228e-05,3.1137436e-08,0.9999198,6.794854e-05,1.0,6.0
1.9617068e-05,0.0018363057,8.7372544e-05,4.080294e-05,0.005579852,0.9924184,9.129632e-06,8.528636e-06,1.0,5.0
1.0932357e-09,0.0007287774,6.33086e-07,1.3841533e-07,0.99921525,4.0663173e-05,1.4306742e-05,2.2459035e-07,1.0,4.0
1.945137e-05,0.00027682603,0.0013215338,1.9202116e-06,0.9752353,0.00041016392,0.022706026,2.8914075e-05,1.0,4.0
0.9892069,2.5304633e-05,4.3506487e-05,5.6360745e-06,7.379639e-08,0.010715167,4.0165875e-07,2.9611278e-06,1.0,0.0
0.00050569593,6.962502e-08,2.9434761e-06,1.5656378e-06,1.4354349e-06,0.99948394,3.1204497e-06,1.2008284e-06,1.0,5.0
9.363488e-08,2.4106566e-09,2.6327063e-10,0.9999999,2.283206e-11,7.792859e-10,7.060891e-10,7.921519e-09,1.0,3.0
1.8372395e-08,7.158791e-08,0.001021667,2.7550172e-07,0.99897206,1.4422847e-06,4.457143e-06,6.534273e-08,1.0,4.0
2.786381e-06,0.009991217,4.9857776e-05,2.548534e-05,0.98971516,0.00018763695,2.4053952e-05,3.7783882e-06,1.0,4.0
4.8551096e-09,7.369765e-10,1.4448825e-09,3.346741e-11,2.3617922e-06,3.5995429e-09,0.27268672,0.72731096,1.0,7.0
1.948878e-07,1.2631598e-05,0.00012262532,3.166147e-06,0.9998599,7.1334466e-07,4.426078e-07,2.902989e-07,1.0,4.0
4.875671e-05,4.950062e-07,6.619324e-07,1.9863903e-05,7.2685054e-07,0.99992883,2.4083852e-07,5.0331096e-07,1.0,5.0
0.9998392,0.000102160695,5.275225e-06,2.5823028e-05,2.0441648e-07,2.6599451e-05,8.1574484e-08,6.405771e-07,1.0,0.0
0.00063477363,0.99484503,0.004190929,0.00012119778,8.129527e-05,0.00012426896,1.1381037e-06,1.4339339e-06,1.0,1.0
4.844984e-09,2.7480885e-07,6.8860363e-06,1.9497555e-05,9.3715875e-07,0.99997234,1.1720463e-08,1.4982069e-08,1.0,5.0
2.9086848e-05,2.988662e-08,6.498923e-06,0.9999641,3.460362e-08,5.779981e-08,5.748161e-09,1.5855592e-07,1.0,3.0
1.2185545e-09,5.3394766e-10,4.679437e-09,3.652599e-11,1.1318042e-05,2.1243967e-09,0.99998856,1.6939381e-07,1.0,6.0
0.9997179,1.5611058e-06,1.0263561e-05,8.028393e-07,2.5766922e-06,0.00026659088,1.6951115e-07,7.735574e-08,1.0,0.0
2.6684918e-06,0.99995863,3.8296007e-06,1.8249193e-05,1.08458535e-05,5.457165e-06,1.5878096e-07,1.8356926e-07,1.0,1.0
2.1473625e-05,2.8171897e-07,2.9021346e-06,9.5034666e-05,9.554215e-06,0.99987006,5.5916445e-07,2.099576e-07,1.0,5.0
3.5406934e-05,8.881785e-06,0.00023827048,0.0023888447,0.00062066887,0.99668,1.2591171e-05,1.5314346e-05,1.0,5.0
1.3076529e-10,4.29969e-11,7.596667e-10,4.6331307e-11,2.709656e-07,1.1396657e-10,0.0026769412,0.99732286,1.0,7.0
0.004118822,7.40465e-07,0.99422824,0.001487414,2.5628155e-05,0.00013232748,4.771535e-06,1.964367e-06,1.0,2.0
6.702592e-10,4.024177e-10,9.435094e-10,2.0365577e-11,2.2427996e-06,5.0299864e-10,0.090557225,0.90944046,1.0,7.0
1.3155549e-06,1.6979722e-05,0.99899644,0.000982756,1.5071452e-06,6.784664e-07,2.0235085e-08,2.7572187e-07,1.0,2.0
0.69160676,0.0007536676,0.3036925,0.0002324261,2.0790982e-07,0.0036914612,1.1272194e-06,2.185244e-05,1.0,0.0
0.00085894513,0.00013134105,0.00023302359,0.00020548124,0.0002857854,0.99820435,1.0884439e-05,7.0124086e-05,1.0,5.0
6.0092583e-07,0.9999919,4.694012e-06,5.304229e-07,3.4269843e-07,1.9344898e-06,1.4155608e-08,2.4445265e-08,1.0,1.0
8.8852137e-10,0.9999988,2.8068396e-08,1.3237068e-08,1.9664688e-08,1.1148632e-06,1.1395139e-09,3.9504697e-09,1.0,1.0
0.99609345,1.1088685e-05,0.0036495202,7.0177215e-05,8.769609e-05,8.496985e-05,1.7553886e-06,1.431701e-06,1.0,0.0
3.868587e-06,0.99998343,4.278303e-06,1.7446854e-06,6.098181e-06,3.2773102e-07,5.4343392e-08,1.5656576e-07,1.0,1.0
5.571048e-07,7.021223e-06,1.7492173e-05,0.00014254989,8.414186e-06,0.999821,9.065966e-07,2.1105855e-06,1.0,5.0
3.4376837e-10,6.96139e-11,2.2407654e-10,7.8013065e-12,4.5684837e-07,9.107409e-11,0.015586762,0.9844127,1.0,7.0
5.6368043e-07,3.4549572e-08,5.1399634e-06,2.21934e-06,9.601882e-06,0.99998224,5.4133938e-08,1.8022709e-08,1.0,5.0
1.6214868e-06,8.980154e-12,4.717262e-05,0.999951,1.6417209e-08,1.0787579e-07,6.997935e-10,9.333458e-10,1.0,3.0
5.568478e-08,0.999959,2.6737136e-05,6.239622e-07,2.999323e-06,1.0446236e-05,4.7094662e-08,6.259029e-08,1.0,1.0
6.9102707e-10,1.6566821e-17,8.65253e-12,1.0,8.709848e-17,6.240058e-12,2.523127e-15,7.815542e-15,1.0,3.0
2.6326576e-05,9.1156856e-08,0.0015983761,0.9983741,7.310033e-08,9.2396243e-07,1.85751e-09,1.8112624e-08,1.0,3.0
1.4635185e-08,7.0022547e-06,0.9995229,0.00031748865,0.00015122008,1.2319281e-06,9.208913e-09,2.7865557e-08,1.0,2.0
9.9430004e-08,3.379662e-14,1.3881117e-10,0.9999999,3.2670283e-13,1.6354067e-08,3.7999543e-12,2.4575014e-11,1.0,3.0
1.148034e-07,0.0016322285,2.4999829e-06,8.667129e-08,0.9983321,1.4942567e-06,3.1193533e-05,2.8288954e-07,1.0,4.0
1.1122608e-09,1.3194139e-10,5.031659e-10,2.2460638e-11,8.7519726e-07,2.4887337e-10,0.0359102,0.9640889,1.0,7.0
1.6011976e-08,7.948941e-09,5.18863e-09,8.674822e-11,7.4070554e-06,8.701327e-09,0.1788733,0.8211193,1.0,7.0
5.9042836e-06,0.9999386,9.305198e-06,3.7247046e-06,3.918404e-05,2.7283236e-06,6.7537655e-08,4.366554e-07,1.0,1.0
1.4864852e-11,8.939738e-12,3.706874e-11,7.9818563e-13,2.8536194e-08,4.166066e-11,0.99999106,8.974907e-06,1.0,6.0
1.7549494e-10,1.8992617e-10,1.4025857e-09,3.374876e-11,8.173876e-07,5.914797e-10,0.9992873,0.0007119167,1.0,6.0
1.514218e-06,8.9546e-06,0.0012176323,3.530039e-06,0.9987519,4.3113332e-07,1.5161999e-05,8.2053356e-07,1.0,4.0
0.9952421,0.0016969781,0.0010378287,0.0009326333,0.00013514176,0.0009392665,4.069718e-06,1.2098459e-05,1.0,0.0
5.960057e-09,2.7026554e-06,2.9584413e-07,5.8499987e-09,0.9998616,3.9907795e-07,0.00013490235,1.0936645e-07,1.0,4.0
5.1560687e-07,0.0027797194,0.444431,0.00021727248,0.55255026,1.1478542e-05,5.6262484e-06,4.2115307e-06,1.0,4.0
6.6995334e-08,1.24728335e-11,3.284475e-07,0.9999995,2.091024e-10,2.1040112e-09,2.1370662e-10,4.8945674e-09,1.0,3.0
0.0018156563,1.2664581e-05,0.9958389,0.0021817174,0.00013751489,1.2369343e-05,7.713062e-07,5.1620134e-07,1.0,2.0
3.42091e-08,0.00010536648,0.001130647,0.0008004344,5.060553e-06,0.9979582,2.3710159e-07,9.495552e-10,1.0,5.0
0.9998375,5.867766e-07,1.1854852e-06,1.9144751e-07,1.2612175e-07,0.00016022644,2.2385992e-08,9.993707e-08,1.0,0.0
0.00016823721,6.178609e-07,9.317343e-06,0.9998116,3.1296236e-07,4.048072e-07,1.8653782e-06,7.6531205e-06,1.0,3.0
6.347422e-09,3.7535324e-07,0.999173,1.9513252e-06,0.000808456,1.6202139e-05,5.2889163e-08,9.241631e-09,1.0,2.0
3.126521e-07,5.6817647e-08,3.4481729e-10,4.819481e-10,2.1708402e-06,2.8688706e-07,0.9999651,3.2096174e-05,1.0,6.0
6.180071e-10,2.9562273e-11,3.9786364e-08,1.0,2.6984455e-11,1.6884405e-08,4.047869e-13,7.857722e-15,1.0,3.0
2.1214752e-10,7.642051e-06,1.0740237e-05,1.9455622e-07,0.9999672,7.8176566e-07,1.3151372e-05,1.8309997e-07,1.0,4.0
0.99986064,4.833585e-05,8.732939e-05,1.8595053e-06,4.916347e-07,8.6184644e-07,4.1281176e-08,3.9011485e-07,1.0,0.0
2.9439464e-09,2.3631385e-08,3.4373695e-06,6.2433136e-10,0.00060682005,2.1688894e-08,0.9990619,0.00032784036,1.0,6.0
1.6529623e-07,0.009048279,0.00013459609,1.4298704e-05,0.9895838,0.0011892917,1.7981642e-05,1.1539713e-05,1.0,4.0
1.2661336e-09,4.027394e-10,1.6527109e-09,2.4653633e-11,1.5503952e-06,6.2679234e-10,0.044840276,0.9551582,1.0,7.0
0.9895956,0.00020053983,6.0171037e-06,2.2238046e-05,1.5804306e-05,0.010145791,3.3459928e-06,1.0538081e-05,1.0,0.0
1.1073058e-09,1.2115228e-10,7.700794e-10,1.251397e-11,7.240629e-07,2.0933157e-10,0.018098217,0.9819011,1.0,7.0
0.99994147,1.9011652e-06,3.2338765e-08,5.5968194e-05,3.824474e-09,5.3997445e-07,3.3401841e-09,6.157619e-08,1.0,0.0
5.8893157e-09,1.6032745e-08,9.976818e-09,2.2500833e-11,2.5367248e-05,1.3383143e-08,0.99838257,0.0015921108,1.0,6.0
5.6174695e-08,3.9355993e-05,8.42418e-06,7.45802e-09,0.9999485,1.8646019e-06,1.7000548e-06,7.0603065e-08,1.0,4.0
6.3289394e-07,0.9999901,4.4424095e-08,2.3573758e-08,6.385136e-06,2.691312e-06,3.4883705e-08,1.6736843e-08,1.0,1.0
3.7817306e-06,0.9999865,1.1975565e-06,2.0548867e-07,7.5803114e-06,5.4606045e-07,3.3475114e-08,8.461467e-08,1.0,1.0
7.965039e-08,2.2446633e-08,1.2215087e-06,1.5139678e-08,0.000112072594,2.2911489e-07,0.99987435,1.206254e-05,1.0,6.0
1.1463664e-10,1.5329538e-15,3.946735e-11,1.0,1.6980597e-14,8.576722e-11,8.2267524e-15,5.664586e-15,1.0,3.0
0.82404196,5.2355804e-09,0.00019957691,0.17507225,1.8495129e-08,0.000686152,7.529953e-09,9.2006336e-10,1.0,0.0
0.00026055484,2.1907927e-13,9.956189e-10,0.99973947,6.4760398e-12,4.92674e-08,7.0081906e-11,3.226868e-10,1.0,3.0
0.95372975,5.297328e-06,1.12563275e-05,0.04619617,2.3618442e-05,8.100542e-06,2.7365793e-06,2.3120307e-05,1.0,0.0
4.5134e-10,3.3612566e-06,1.7512682e-06,3.8810532e-07,0.99999285,3.8286015e-07,1.3583827e-06,1.652152e-09,1.0,4.0
4.871156e-07,3.457782e-07,0.0013994254,4.1980193e-06,0.99858946,3.935447e-06,1.3537134e-06,7.5965625e-07,1.0,4.0
8.38657e-07,3.2029246e-07,0.99998534,2.6372706e-07,3.267707e-07,1.2939492e-05,2.932874e-09,7.2248287e-09,1.0,2.0
6.2816857e-06,1.7682013e-06,0.99994814,3.7345733e-05,5.62925e-06,8.051353e-07,5.21028e-09,1.5369872e-08,1.0,2.0
2.7563917e-08,4.1173806e-08,1.971183e-07,8.716668e-10,0.0010796266,7.059344e-08,0.998901,1.9108387e-05,1.0,6.0
